"","ID","Year","Month","Day","Division_rec","DIVISION","LUG","Length","Wtotal","Gutted_w","P_gonada","P_Higado","Sex","Maturity"
"13142",26625,1996,12,11,"8c","VIIIc","Co",37,NA,310,NA,NA,3,NA
"13143",26626,1996,12,11,"8c","VIIIc","Co",37,NA,360,NA,NA,3,NA
"13144",26627,1996,12,11,"8c","VIIIc","Co",35,NA,250,NA,NA,3,NA
"13145",26628,1996,12,13,"8c","VIIIc2","Sa",61,1515,1404,NA,NA,2,1
"13146",26629,1996,12,13,"8c","VIIIc2","Sa",60,1379,1247,NA,NA,2,1
"13147",26630,1996,12,13,"8c","VIIIc2","Sa",64,1740,1515,NA,NA,2,1
"13148",26631,1996,12,13,"8c","VIIIc2","Sa",57,1225,1120,NA,NA,2,1
"13149",26632,1996,12,13,"8c","VIIIc2","Sa",50,1032,932,NA,NA,2,0
"13150",26633,1996,12,13,"8c","VIIIc2","Sa",60,1522,1379,NA,NA,2,1
"13151",26634,1996,12,13,"8c","VIIIc2","Sa",53,1030,900,NA,NA,2,1
"13152",26635,1996,12,13,"8c","VIIIc2","Sa",54,1064,988,NA,NA,2,1
"13153",26636,1996,12,13,"8c","VIIIc2","Sa",56,1180,1113,NA,NA,2,1
"13154",26637,1996,12,13,"8c","VIIIc2","Sa",52,952,888,NA,NA,1,1
"13155",26638,1996,12,13,"8c","VIIIc2","Sa",54,998,892,NA,NA,2,1
"13156",26639,1996,12,13,"8c","VIIIc2","Sa",55,1246,1113,NA,NA,2,1
"13157",26724,1997,1,15,"8c","VIIIc","D",14,NA,NA,NA,NA,3,NA
"13158",26725,1997,1,15,"8c","VIIIc","D",22,NA,NA,NA,NA,3,NA
"13159",26726,1997,1,15,"8c","VIIIc","D",13,NA,NA,NA,NA,3,NA
"13160",26727,1997,1,15,"8c","VIIIc","D",20,NA,NA,NA,NA,3,NA
"13161",26728,1997,1,15,"8c","VIIIc","D",17,NA,NA,NA,NA,3,NA
"13162",26729,1997,1,15,"8c","VIIIc","D",18,NA,NA,NA,NA,3,NA
"13163",26730,1997,1,15,"8c","VIIIc","D",12,NA,NA,NA,NA,3,NA
"13164",26731,1997,1,15,"8c","VIIIc","D",18,NA,NA,NA,NA,3,NA
"13165",26732,1997,1,15,"8c","VIIIc","D",17,NA,NA,NA,NA,3,NA
"13166",26733,1997,1,15,"8c","VIIIc","D",15,NA,NA,NA,NA,3,NA
"13167",26734,1997,1,15,"8c","VIIIc","D",12,NA,NA,NA,NA,3,NA
"13168",26735,1997,1,15,"8c","VIIIc","D",15,NA,NA,NA,NA,3,NA
"13169",26736,1997,1,15,"8c","VIIIc","D",19,NA,NA,NA,NA,3,NA
"13170",26737,1997,1,15,"8c","VIIIc","D",21,NA,NA,NA,NA,3,NA
"13171",26738,1997,1,15,"8c","VIIIc","D",19,NA,NA,NA,NA,3,NA
"13172",26739,1997,1,15,"8c","VIIIc","D",17,NA,NA,NA,NA,3,NA
"13173",26740,1997,1,15,"8c","VIIIc","D",14,NA,NA,NA,NA,3,NA
"13174",26741,1997,1,15,"8c","VIIIc","D",21,NA,NA,NA,NA,3,NA
"13175",26742,1997,1,15,"8c","VIIIc","D",15,NA,NA,NA,NA,3,NA
"13176",26743,1997,1,15,"8c","VIIIc","D",8,NA,NA,NA,NA,3,NA
"13177",26744,1997,1,15,"8c","VIIIc","D",14,NA,NA,NA,NA,3,NA
"13178",26745,1997,1,15,"8c","VIIIc","D",16,NA,NA,NA,NA,3,NA
"13179",26746,1997,1,15,"8c","VIIIc","D",21,NA,NA,NA,NA,3,NA
"13180",26747,1997,1,15,"8c","VIIIc","D",14,NA,NA,NA,NA,3,NA
"13181",26748,1997,1,15,"8c","VIIIc","D",20,NA,NA,NA,NA,3,NA
"13182",26749,1997,1,15,"8c","VIIIc","D",21,NA,NA,NA,NA,3,NA
"13183",26750,1997,1,15,"8c","VIIIc","D",13,NA,NA,NA,NA,3,NA
"13184",26751,1997,1,15,"8c","VIIIc","D",20,NA,NA,NA,NA,3,NA
"13185",26752,1997,1,15,"8c","VIIIc","D",15,NA,NA,NA,NA,3,NA
"13186",26753,1997,1,15,"8c","VIIIc","D",24,NA,NA,NA,NA,3,NA
"13187",26754,1997,1,15,"8c","VIIIc","D",19,NA,NA,NA,NA,3,NA
"13188",26755,1997,1,15,"8c","VIIIc","D",20,NA,NA,NA,NA,3,NA
"13189",26756,1997,1,15,"8c","VIIIc","D",15,NA,NA,NA,NA,3,NA
"13190",26757,1997,1,15,"8c","VIIIc","D",14,NA,NA,NA,NA,3,NA
"13191",26758,1997,1,15,"8c","VIIIc","D",13,NA,NA,NA,NA,3,NA
"13192",26759,1997,1,15,"8c","VIIIc","D",23,NA,NA,NA,NA,3,NA
"13193",26760,1997,1,15,"8c","VIIIc","D",13,NA,NA,NA,NA,3,NA
"13194",26761,1997,1,15,"8c","VIIIc","D",13,NA,NA,NA,NA,3,NA
"13195",26762,1997,1,15,"8c","VIIIc","D",13,NA,NA,NA,NA,3,NA
"13196",26763,1997,1,15,"8c","VIIIc","D",23,NA,NA,NA,NA,3,NA
"13197",26764,1997,1,15,"8c","VIIIc","D",12,NA,NA,NA,NA,3,NA
"13198",26765,1997,1,15,"8c","VIIIc","D",19,NA,NA,NA,NA,3,NA
"13199",26766,1997,1,15,"8c","VIIIc","D",16,NA,NA,NA,NA,3,NA
"13200",26767,1997,1,15,"8c","VIIIc","D",22,NA,NA,NA,NA,3,NA
"13201",26768,1997,1,15,"8c","VIIIc","D",19,NA,NA,NA,NA,3,NA
"13202",26769,1997,1,15,"8c","VIIIc","D",17,NA,NA,NA,NA,3,NA
"13203",26770,1997,1,15,"8c","VIIIc","D",22,NA,NA,NA,NA,3,NA
"13204",26771,1997,1,27,"8c","VIIIc2","Sa",51,869,828,NA,NA,2,0
"13205",26772,1997,1,27,"8c","VIIIc2","Sa",64,1850,1703,NA,NA,2,1
"13206",26773,1997,1,27,"8c","VIIIc2","Sa",60,1429,1266,NA,NA,2,1
"13207",26774,1997,1,27,"8c","VIIIc2","Sa",57,1357,1152,NA,NA,2,1
"13208",26775,1997,1,27,"8c","VIIIc2","Sa",59,1469,1265,NA,NA,2,1
"13209",26776,1997,1,27,"8c","VIIIc2","Sa",66,1860,1706,NA,NA,2,1
"13210",26777,1997,1,27,"8c","VIIIc2","Sa",70,2211,1981,101,NA,2,1
"13211",26778,1997,1,27,"8c","VIIIc2","Sa",62,1785,1524,137,NA,2,1
"13212",26779,1997,1,27,"8c","VIIIc2","Sa",66,2186,1879,172,NA,2,1
"13213",26780,1997,1,27,"8c","VIIIc2","Sa",69,2095,1844,104,NA,2,1
"13214",26781,1997,1,27,"8c","VIIIc2","Sa",78,2848,2589,65,NA,2,1
"13215",26782,1997,1,27,"8c","VIIIc2","Sa",76,3093,2546,213,NA,2,1
"13216",26783,1997,1,27,"8c","VIIIc2","D",17,27,26,NA,NA,3,NA
"13217",26890,1997,2,10,"8c","VIIIc2","Sa",50,827,722,42,NA,2,1
"13218",26891,1997,2,10,"8c","VIIIc2","Sa",54,1180,1023,80,NA,2,1
"13219",26892,1997,2,10,"8c","VIIIc2","Sa",46,650,560,31,NA,2,1
"13220",26893,1997,2,10,"8c","VIIIc2","Sa",38,329,313,NA,NA,1,1
"13221",26894,1997,2,10,"8c","VIIIc2","Sa",39,438,408,NA,NA,1,1
"13222",26895,1997,2,10,"8c","VIIIc2","Sa",48,678,563,10,NA,1,1
"13223",26896,1997,2,10,"8c","VIIIc2","Sa",60,1416,1254,54,NA,2,1
"13224",26897,1997,2,10,"8c","VIIIc2","Sa",39,385,361,6,NA,1,1
"13225",26898,1997,2,10,"8c","VIIIc2","Sa",48,628,596,11,NA,1,1
"13226",26899,1997,2,10,"8c","VIIIc2","Sa",45,595,560,10,NA,1,1
"13227",26900,1997,2,10,"8c","VIIIc2","Sa",47,630,586,8,NA,1,1
"13228",26901,1997,2,10,"8c","VIIIc2","Sa",52,785,717,29,NA,2,1
"13229",26902,1997,2,10,"8c","VIIIc2","Sa",38,372,347,2,NA,2,0
"13230",26903,1997,2,10,"8c","VIIIc2","Sa",53,1106,938,122,NA,2,1
"13231",26904,1997,2,10,"8c","VIIIc2","Sa",43,524,487,16,NA,1,1
"13232",26905,1997,2,10,"8c","VIIIc2","Sa",50,883,722,47,NA,2,1
"13233",26906,1997,2,10,"8c","VIIIc2","Sa",41,529,404,10,NA,1,1
"13234",26907,1997,2,10,"8c","VIIIc2","Sa",51,851,731,47,NA,2,1
"13235",26908,1997,2,10,"8c","VIIIc2","Sa",59,1246,1075,121,NA,2,1
"13236",26909,1997,2,10,"8c","VIIIc2","Sa",39,392,365,8,NA,1,1
"13237",26910,1997,2,10,"8c","VIIIc2","Sa",55,1271,1105,77,NA,2,1
"13238",26911,1997,2,10,"8c","VIIIc2","Sa",36,283,270,4,NA,1,1
"13239",26912,1997,2,10,"8c","VIIIc2","Sa",58,1113,1003,49,NA,1,1
"13240",26913,1997,2,10,"8c","VIIIc2","Sa",41,443,417,9,NA,1,1
"13241",26914,1997,2,10,"8c","VIIIc2","Sa",53,880,778,66,NA,2,1
"13242",26915,1997,2,10,"8c","VIIIc2","Sa",35,261,249,3,NA,1,1
"13243",26916,1997,2,10,"8c","VIIIc2","Sa",46,600,569,5,NA,2,0
"13244",26917,1997,2,10,"8c","VIIIc2","Sa",40,447,411,4,NA,1,1
"13245",26918,1997,2,10,"8c","VIIIc2","Sa",60,1297,1165,79,NA,1,1
"13246",26919,1997,2,10,"8c","VIIIc2","Sa",33,247,235,NA,NA,2,0
"13247",26920,1997,2,10,"8c","VIIIc2","Sa",38,365,338,9,NA,1,1
"13248",26921,1997,2,10,"8c","VIIIc2","Sa",32,218,207,2,NA,1,1
"13249",26922,1997,2,10,"8c","VIIIc2","Sa",29,175,163,NA,NA,1,1
"13250",26923,1997,2,10,"8c","VIIIc2","Sa",68,2001,1693,107,NA,2,1
"13251",26924,1997,2,10,"8c","VIIIc2","Sa",69,2054,1817,124,NA,2,1
"13252",26925,1997,2,10,"8c","VIIIc2","Sa",67,2257,1870,288,NA,2,1
"13253",26926,1997,2,10,"8c","VIIIc2","Sa",70,2555,2244,159,NA,2,1
"13254",26927,1997,2,15,"8c","VIIIc","D",25,NA,NA,NA,NA,3,NA
"13255",26928,1997,2,15,"8c","VIIIc","D",16,NA,NA,NA,NA,3,NA
"13256",26929,1997,2,15,"8c","VIIIc","D",24,NA,NA,NA,NA,3,NA
"13257",26930,1997,2,15,"8c","VIIIc","D",27,NA,NA,NA,NA,3,NA
"13258",26931,1997,2,15,"8c","VIIIc","D",30,NA,NA,NA,NA,3,NA
"13259",26987,1997,2,27,"9a","lXa","V",27,131.7,126.5,NA,NA,2,0
"13260",26988,1997,2,27,"9a","lXa","V",28,169.4,158.8,NA,NA,2,0
"13261",26989,1997,2,27,"9a","lXa","V",24,103.9,99.5,NA,NA,1,0
"13262",26990,1997,2,27,"9a","lXa","V",27,134.3,118.7,NA,NA,2,0
"13263",26991,1997,2,27,"9a","lXa","V",30,153.4,146.3,NA,NA,1,0
"13264",26992,1997,2,27,"9a","lXa","V",28,144.3,138.2,NA,NA,1,0
"13265",26993,1997,2,27,"9a","lXa","V",28,140.6,135.5,NA,NA,1,0
"13266",26994,1997,2,27,"9a","lXa","V",29,161.5,152.6,NA,NA,2,0
"13267",26995,1997,2,27,"9a","lXa","V",28,145,138,NA,NA,2,0
"13268",26996,1997,2,27,"9a","lXa","V",28,133.6,127.6,NA,NA,1,0
"13269",26997,1997,2,27,"9a","lXa","V",27,136.2,121.5,NA,NA,2,0
"13270",26998,1997,2,27,"9a","lXa","V",27,126.4,121,NA,NA,2,0
"13271",26999,1997,2,27,"9a","lXa","V",30,193.8,184.3,NA,NA,2,0
"13272",27000,1997,2,27,"9a","lXa","V",29,153.6,147.3,NA,NA,1,0
"13273",27001,1997,2,27,"9a","lXa","V",28,154.1,147.1,NA,NA,2,0
"13274",27002,1997,2,27,"9a","lXa","V",30,160.5,154.6,NA,NA,1,1
"13275",27003,1997,2,27,"9a","lXa","V",28,143,136.8,NA,NA,1,0
"13276",27004,1997,2,27,"9a","lXa","V",30,178.9,169.5,NA,NA,1,0
"13277",27005,1997,2,27,"9a","lXa","V",29,165.2,156.5,NA,NA,1,0
"13278",27006,1997,2,27,"9a","lXa","V",30,177.5,170.8,NA,NA,2,0
"13279",27007,1997,2,27,"9a","lXa","V",27,135.5,130.4,NA,NA,2,0
"13280",27008,1997,2,27,"9a","lXa","V",37,334.8,309.4,NA,NA,1,1
"13281",27009,1997,2,27,"9a","lXa","V",42,474.3,443.3,NA,NA,1,1
"13282",27010,1997,2,27,"9a","lXa","V",29,173,162.5,NA,NA,1,0
"13283",27011,1997,2,27,"9a","lXa","V",41,418.9,393.7,NA,NA,1,1
"13284",27012,1997,2,27,"9a","lXa","V",27,146.7,140.5,NA,NA,1,0
"13285",27013,1997,2,27,"9a","lXa","V",49,807.8,725.6,32.5,NA,2,1
"13286",27014,1997,2,27,"9a","lXa","V",68,2364.5,1960.7,139.6,NA,2,1
"13287",27015,1997,2,27,"9a","lXa","V",53,1030.3,895.9,83.5,NA,2,1
"13288",27016,1997,2,27,"9a","lXa","V",50,906.4,808.8,50.8,NA,2,1
"13289",27017,1997,2,27,"9a","lXa","V",55,1107.2,967.9,80,NA,2,1
"13290",27018,1997,2,27,"9a","lXa","V",58,1407.2,1259.6,82.3,NA,2,1
"13291",27019,1997,2,27,"9a","lXa","V",45,672.3,588.5,37.5,NA,2,1
"13292",27020,1997,2,27,"9a","lXa","V",45,574.6,529.3,NA,NA,1,1
"13293",27021,1997,2,27,"9a","lXa","V",53,1074.6,898.4,85.6,NA,2,1
"13294",27022,1997,2,27,"9a","lXa","V",57,1397.8,1191.1,86.4,NA,2,1
"13295",27023,1997,3,3,"8c","VIIIc2","Sa",48,664,634,6,NA,1,1
"13296",27024,1997,3,3,"8c","VIIIc2","Sa",42,443,421,5,NA,1,0
"13297",27025,1997,3,3,"8c","VIIIc2","Sa",44,596,559,8,NA,1,1
"13298",27026,1997,3,3,"8c","VIIIc2","Sa",39,NA,NA,NA,NA,1,1
"13299",27027,1997,3,3,"8c","VIIIc2","Sa",52,NA,NA,32,NA,1,1
"13300",27028,1997,3,3,"8c","VIIIc2","Sa",43,479,445,15,NA,1,1
"13301",27029,1997,3,3,"8c","VIIIc2","Sa",40,362,348,1,NA,1,0
"13302",27030,1997,3,3,"8c","VIIIc2","Sa",36,341,274,2,NA,2,0
"13303",27031,1997,3,3,"8c","VIIIc2","Sa",36,274,260,2,NA,1,1
"13304",27032,1997,3,3,"8c","VIIIc2","Sa",37,329,286,3,NA,1,1
"13305",27033,1997,3,3,"8c","VIIIc2","Sa",40,375,351,8,NA,1,1
"13306",27034,1997,3,3,"8c","VIIIc2","Sa",44,545,512,12,NA,1,1
"13307",27035,1997,3,3,"8c","VIIIc2","Sa",51,NA,NA,14,NA,1,1
"13308",27036,1997,3,3,"8c","VIIIc2","Sa",54,1257,976,46,NA,2,1
"13309",27037,1997,3,3,"8c","VIIIc2","Sa",47,734,690,9,NA,1,1
"13310",27038,1997,3,3,"8c","VIIIc2","Sa",54,1112,1015,16,NA,2,1
"13311",27039,1997,3,3,"8c","VIIIc2","Sa",55,NA,NA,77,NA,2,1
"13312",27040,1997,3,3,"8c","VIIIc2","Sa",44,558,523,11,NA,1,1
"13313",27041,1997,3,3,"8c","VIIIc2","Sa",42,449,427,7,NA,1,1
"13314",27042,1997,3,3,"8c","VIIIc2","Sa",43,575,533,3,NA,2,0
"13315",27043,1997,3,3,"8c","VIIIc2","Sa",37,310,294,4,NA,1,1
"13316",27044,1997,3,3,"8c","VIIIc2","Sa",55,NA,NA,80,NA,1,1
"13317",27045,1997,3,3,"8c","VIIIc2","Sa",61,1428,1273,67,NA,2,1
"13318",27046,1997,3,3,"8c","VIIIc2","Sa",56,1340,1203,85,NA,2,1
"13319",27047,1997,3,3,"8c","VIIIc2","Sa",54,NA,NA,51,NA,2,1
"13320",27048,1997,3,3,"8c","VIIIc2","Sa",60,1444,1168,104,NA,2,1
"13321",27049,1997,3,3,"8c","VIIIc2","Sa",67,2055,1798,138,NA,2,1
"13322",27050,1997,3,3,"8c","VIIIc2","Sa",43,NA,NA,9,NA,1,1
"13323",27051,1997,3,3,"8c","VIIIc2","Sa",38,NA,NA,4,NA,2,0
"13324",27052,1997,3,3,"8c","VIIIc2","Sa",38,NA,NA,3,NA,1,1
"13325",27053,1997,3,3,"8c","VIIIc2","Sa",38,NA,NA,5,NA,1,1
"13326",27054,1997,3,3,"8c","VIIIc2","Sa",39,NA,NA,2,NA,2,0
"13327",27055,1997,3,3,"8c","VIIIc2","Sa",38,NA,NA,6,NA,1,1
"13328",27056,1997,3,3,"8c","VIIIc2","Sa",35,296,253,1,NA,1,1
"13329",27057,1997,3,3,"8c","VIIIc2","Sa",35,288,265,1,NA,2,0
"13330",27058,1997,3,3,"8c","VIIIc2","Sa",34,294,269,1,NA,1,1
"13331",27059,1997,3,3,"8c","VIIIc2","Sa",32,218,200,1,NA,2,0
"13332",27060,1997,3,3,"8c","VIIIc2","Sa",35,NA,NA,1,NA,1,1
"13333",27061,1997,3,4,"8c","VIIIc2","D",22,77,71,NA,NA,3,NA
"13334",27062,1997,3,4,"8c","VIIIc2","D",23,74,71,NA,NA,2,0
"13335",27063,1997,3,4,"8c","VIIIc2","D",21,63,59,NA,NA,1,0
"13336",27064,1997,3,4,"8c","VIIIc2","D",25,106,101,NA,NA,2,0
"13337",27065,1997,3,4,"8c","VIIIc2","D",21,60,58,NA,NA,2,0
"13338",27066,1997,3,4,"8c","VIIIc2","D",23,87,77,NA,NA,2,0
"13339",27067,1997,3,10,"8c","VIIIc","T",26,126.6,118.8,NA,NA,1,0
"13340",27068,1997,3,10,"8c","VIIIc","T",24,86.2,82.2,NA,NA,1,0
"13341",27069,1997,3,10,"8c","VIIIc","T",30,190.4,181,NA,NA,1,0
"13342",27070,1997,3,10,"8c","VIIIc","T",29,192.2,163.2,NA,NA,2,0
"13343",27071,1997,3,10,"8c","VIIIc","T",43,512,477,NA,NA,1,1
"13344",27072,1997,3,10,"8c","VIIIc","T",41,468,435,NA,NA,1,1
"13345",27073,1997,3,10,"8c","VIIIc","T",33,263,246,NA,NA,2,0
"13346",27074,1997,3,10,"8c","VIIIc","T",32,245,228,NA,NA,2,0
"13347",27075,1997,3,10,"8c","VIIIc","T",33,270,250,NA,NA,2,0
"13348",27076,1997,3,10,"8c","VIIIc","T",32,259,243,NA,NA,1,1
"13349",27077,1997,3,10,"8c","VIIIc","T",29,183,172,NA,NA,1,1
"13350",27078,1997,3,10,"8c","VIIIc","T",27,144.4,131.8,NA,NA,1,0
"13351",27079,1997,3,10,"8c","VIIIc","T",40,471,437,NA,NA,1,1
"13352",27080,1997,3,10,"8c","VIIIc","T",45,586,NA,NA,NA,1,1
"13353",27081,1997,3,10,"8c","VIIIc","T",39,368,348.6,NA,NA,1,1
"13354",27082,1997,3,10,"8c","VIIIc","T",21,64.2,60,NA,NA,3,NA
"13355",27083,1997,3,10,"8c","VIIIc","T",23,75.2,70.6,NA,NA,1,0
"13356",27084,1997,3,10,"8c","VIIIc","T",19,47.6,44.6,NA,NA,3,NA
"13357",27085,1997,3,10,"8c","VIIIc","T",21,58,54.4,NA,NA,3,NA
"13358",27086,1997,3,10,"8c","VIIIc","T",18,41.4,37.8,NA,NA,3,NA
"13359",27087,1997,3,10,"8c","VIIIc","T",19,38,35.4,NA,NA,3,NA
"13360",27088,1997,3,10,"8c","VIIIc","T",19,37.2,35.4,NA,NA,3,NA
"13361",27089,1997,3,10,"8c","VIIIc","T",19,48.2,45.2,NA,NA,3,NA
"13362",27090,1997,3,10,"8c","VIIIc","T",18,38.6,36.4,NA,NA,3,NA
"13363",27091,1997,3,10,"8c","VIIIc","T",18,37.2,35.4,NA,NA,3,NA
"13364",27092,1997,3,10,"8c","VIIIc","T",15,21.4,20,NA,NA,3,NA
"13365",27093,1997,3,10,"8c","VIIIc","T",18,41.6,40,NA,NA,1,0
"13366",27094,1997,3,10,"8c","VIIIc","T",14,17.8,16.2,NA,NA,3,NA
"13367",27095,1997,3,10,"8c","VIIIc","T",16,27.6,26,NA,NA,2,0
"13368",27096,1997,3,10,"8c","VIIIc","T",17,33,31,NA,NA,1,0
"13369",27097,1997,3,10,"8c","VIIIc","T",21,68.6,64.6,NA,NA,1,0
"13370",27098,1997,3,10,"8c","VIIIc","T",16,33.4,32.2,NA,NA,3,NA
"13371",27099,1997,3,10,"8c","VIIIc","T",17,34,32.4,NA,NA,2,0
"13372",27100,1997,3,10,"8c","VIIIc","T",20,55.8,51.4,NA,NA,1,0
"13373",27101,1997,3,10,"8c","VIIIc","T",16,28.2,26.6,NA,NA,3,NA
"13374",27102,1997,3,10,"8c","VIIIc","T",15,23.6,22.8,NA,NA,3,NA
"13375",27103,1997,3,10,"8c","VIIIc","T",23,88.4,81.6,NA,NA,1,0
"13376",27104,1997,3,10,"8c","VIIIc","T",18,47.2,42.8,NA,NA,2,0
"13377",27105,1997,3,10,"8c","VIIIc","T",15,25,23.8,NA,NA,3,NA
"13378",27106,1997,3,10,"8c","VIIIc","T",19,47,43.8,NA,NA,2,0
"13379",27107,1997,3,10,"8c","VIIIc","T",16,33,31.2,NA,NA,3,NA
"13380",27108,1997,3,10,"8c","VIIIc","T",17,35.6,31.8,NA,NA,1,0
"13381",27109,1997,3,10,"8c","VIIIc","T",12,13.8,12.8,NA,NA,3,NA
"13382",27110,1997,3,10,"8c","VIIIc","T",19,52,47,NA,NA,2,0
"13383",27111,1997,3,10,"8c","VIIIc","T",16,26.2,24,NA,NA,3,NA
"13384",27112,1997,3,10,"8c","VIIIc","T",13,18.2,16.2,NA,NA,3,NA
"13385",27113,1997,3,10,"8c","VIIIc","T",36,312,297,NA,NA,1,1
"13386",27114,1997,3,10,"8c","VIIIc","T",39,369,345,NA,NA,1,1
"13387",27115,1997,3,10,"8c","VIIIc","T",40,386,360,NA,NA,1,1
"13388",27116,1997,3,10,"8c","VIIIc","T",23,83,77.2,NA,NA,2,0
"13389",27117,1997,3,10,"8c","VIIIc","T",19,41.2,38.2,NA,NA,1,0
"13390",27118,1997,3,10,"8c","VIIIc","T",19,45.6,42.4,NA,NA,2,0
"13391",27119,1997,3,10,"8c","VIIIc","T",13,14.2,13.4,NA,NA,3,NA
"13392",27120,1997,3,10,"8c","VIIIc","T",21,59.2,55.4,NA,NA,2,0
"13393",27121,1997,3,10,"8c","VIIIc","T",20,52.4,49,NA,NA,1,0
"13394",27122,1997,3,10,"8c","VIIIc","T",22,65.4,61.8,NA,NA,1,0
"13395",27123,1997,3,10,"8c","VIIIc","T",24,85,79.6,NA,NA,1,0
"13396",27124,1997,3,10,"8c","VIIIc","T",20,50.4,48.2,NA,NA,1,0
"13397",27125,1997,3,10,"8c","VIIIc","T",23,83.8,78.8,NA,NA,1,0
"13398",27126,1997,3,10,"8c","VIIIc","T",20,50.6,48.4,NA,NA,2,0
"13399",27127,1997,3,10,"8c","VIIIc","T",22,76.4,72,NA,NA,1,0
"13400",27128,1997,3,10,"8c","VIIIc","T",47,729.5,652,NA,NA,2,1
"13401",27129,1997,3,10,"8c","VIIIc","T",14,18.8,17.8,NA,NA,3,NA
"13402",27130,1997,3,10,"8c","VIIIc","T",22,60,56.4,NA,NA,2,0
"13403",27131,1997,3,10,"8c","VIIIc","T",48,626.5,593.6,NA,NA,1,1
"13404",27132,1997,3,10,"8c","VIIIc","T",50,720,680,NA,NA,1,1
"13405",27133,1997,3,10,"8c","VIIIc","T",35,290,274.2,NA,NA,2,1
"13406",27134,1997,3,10,"8c","VIIIc","T",28,155,138.4,NA,NA,2,0
"13407",27135,1997,3,10,"8c","VIIIc","T",25,89.9,84.6,NA,NA,1,0
"13408",27136,1997,3,10,"8c","VIIIc","T",21,59,55.8,NA,NA,1,0
"13409",27137,1997,3,10,"8c","VIIIc","T",23,83.2,79,NA,NA,2,0
"13410",27138,1997,3,10,"8c","VIIIc","T",21,57.2,55,NA,NA,1,0
"13411",27139,1997,3,10,"8c","VIIIc","T",20,50.4,47.6,NA,NA,1,0
"13412",27140,1997,3,10,"8c","VIIIc","T",23,72.6,68.8,NA,NA,2,0
"13413",27141,1997,3,10,"8c","VIIIc","T",20,48.2,46.6,NA,NA,2,0
"13414",27142,1997,3,10,"8c","VIIIc","T",19,39.8,38,NA,NA,1,0
"13415",27143,1997,3,10,"8c","VIIIc","T",19,43.2,40.8,NA,NA,2,0
"13416",27144,1997,3,10,"8c","VIIIc","T",17,29.8,28.2,NA,NA,2,0
"13417",27145,1997,3,10,"8c","VIIIc","T",50,820,736.5,NA,NA,2,1
"13418",27146,1997,3,13,"8c","VIIIc2","D",16,24,23,NA,NA,3,NA
"13419",27147,1997,3,13,"8c","VIIIc2","D",15,23,21,NA,NA,3,NA
"13420",27148,1997,3,13,"8c","VIIIc2","D",13,11,10,NA,NA,3,NA
"13421",27149,1997,3,13,"8c","VIIIc2","D",16,25,23,NA,NA,3,NA
"13422",27150,1997,3,13,"8c","VIIIc2","D",17,27,26,NA,NA,3,NA
"13423",27151,1997,3,15,"8c","VIIIc","D",26,NA,NA,NA,NA,3,NA
"13424",27152,1997,3,15,"8c","VIIIc","D",26,NA,NA,NA,NA,3,NA
"13425",27669,1997,4,15,"9a","lXa","D",28,NA,NA,NA,NA,2,NA
"13426",27670,1997,4,15,"9a","lXa","D",17,NA,NA,NA,NA,3,NA
"13427",27671,1997,4,15,"9a","lXa","D",16,NA,NA,NA,NA,3,NA
"13428",27672,1997,4,15,"9a","lXa","D",19,NA,NA,NA,NA,3,NA
"13429",27673,1997,4,15,"9a","lXa","D",22,NA,NA,NA,NA,1,NA
"13430",27674,1997,4,15,"9a","lXa","D",27,NA,NA,NA,NA,1,NA
"13431",27675,1997,4,15,"9a","lXa","D",12,NA,NA,NA,NA,3,NA
"13432",27676,1997,4,15,"9a","lXa","D",22,NA,NA,NA,NA,2,NA
"13433",27677,1997,4,15,"9a","lXa","D",25,NA,NA,NA,NA,1,NA
"13434",27678,1997,4,15,"9a","lXa","D",18,NA,NA,NA,NA,3,NA
"13435",27679,1997,4,15,"9a","lXa","D",17,NA,NA,NA,NA,3,NA
"13436",27680,1997,4,15,"9a","lXa","D",21,NA,NA,NA,NA,2,NA
"13437",27681,1997,4,15,"9a","lXa","D",18,NA,NA,NA,NA,3,NA
"13438",27682,1997,4,15,"9a","lXa","D",21,NA,NA,NA,NA,2,NA
"13439",27683,1997,4,15,"9a","lXa","D",25,NA,NA,NA,NA,2,NA
"13440",27684,1997,4,15,"9a","lXa","D",19,NA,NA,NA,NA,3,NA
"13441",27685,1997,4,15,"9a","lXa","D",17,NA,NA,NA,NA,3,NA
"13442",27718,1997,4,25,"8c","VIIIc2","D",17,26,24,NA,NA,3,NA
"13443",27732,1997,5,7,"8c","VIIIc2","Sa",49,753,702,NA,NA,2,0
"13444",27733,1997,5,7,"8c","VIIIc2","Sa",40,518,424,NA,NA,2,0
"13445",27734,1997,5,7,"8c","VIIIc2","Sa",43,513,469,NA,NA,2,1
"13446",27735,1997,5,7,"8c","VIIIc2","Sa",50,834,787,NA,NA,2,0
"13447",27736,1997,5,7,"8c","VIIIc2","Sa",53,890,841,NA,NA,1,1
"13448",27737,1997,5,7,"8c","VIIIc2","Sa",45,521,494,NA,NA,1,1
"13449",27738,1997,5,7,"8c","VIIIc2","Sa",39,374,350,NA,NA,2,0
"13450",27739,1997,5,7,"8c","VIIIc2","Sa",39,495,393,NA,NA,2,0
"13451",27740,1997,5,7,"8c","VIIIc2","Sa",44,627,504,NA,NA,2,0
"13452",27741,1997,5,7,"8c","VIIIc2","Sa",40,437,385,NA,NA,1,1
